filename,parent,collectionCallNumber,collection,title,description,subjectPlace,subjectName,physicalFormat,dateCreated,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,donorProvenance,resourceType,language,boxFolder,accessionNumber,masterFilename
,,UA 133,Porter College dedication photographs,Scrapbook of Porter College dedication,Scrapbook of photographs and ephemera marking the dedication of Porter College in 1981.,http://www.geonames.org/11903358/porter-college.html,info:lc/authorities/names/n79059545; info:lc/authorities/names/n83054262,http://vocab.getty.edu/aat/300027341,1981,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, CA, 95064. (831) 459-2547. speccoll@library.ucsc.edu",guides.library.ucsc.edu/speccoll,"Property rights for this collection reside with the University of California. Literary rights, including copyright, are retained by the creators and their heirs. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. Responsibility for obtaining permissions, and for any use rests exclusively with the user. For more information on copyright or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Unknown,Public,Transfer from Porter College in 2016,http://purl.org/dc/dcmitype/Image,http://id.loc.gov/vocabulary/iso639-2/eng,Box 2,ua0133_pho_056,
ua0133_pho_056_001.tif,row:58,,,Page 1,,,,,,,,,,,,,,,,ua0133_pho_056_001.tif
ua0133_pho_056_002.tif,row:58,,,Page 2,,,,,,,,,,,,,,,,ua0133_pho_056_002.tif
ua0133_pho_056_003.tif,row:58,,,Page 3,,,,,,,,,,,,,,,,ua0133_pho_056_003.tif
ua0133_pho_056_004.tif,row:58,,,Page 4,,,,,,,,,,,,,,,,ua0133_pho_056_004.tif
ua0133_pho_056_005.tif,row:58,,,Page 5,,,,,,,,,,,,,,,,ua0133_pho_056_005.tif
ua0133_pho_056_006.tif,row:58,,,Page 6,,,,,,,,,,,,,,,,ua0133_pho_056_006.tif
ua0133_pho_056_007.tif,row:58,,,Page 7,,,,,,,,,,,,,,,,ua0133_pho_056_007.tif
ua0133_pho_056_008.tif,row:58,,,Page 8,,,,,,,,,,,,,,,,ua0133_pho_056_008.tif
ua0133_pho_056_009.tif,row:58,,,Page 9,,,,,,,,,,,,,,,,ua0133_pho_056_009.tif
ua0133_pho_056_010.tif,row:58,,,Page 10,,,,,,,,,,,,,,,,ua0133_pho_056_010.tif
ua0133_pho_056_011.tif,row:58,,,Page 11,,,,,,,,,,,,,,,,ua0133_pho_056_011.tif
ua0133_pho_056_012.tif,row:58,,,Page 12,,,,,,,,,,,,,,,,ua0133_pho_056_012.tif
ua0133_pho_056_013.tif,row:58,,,Page 13,,,,,,,,,,,,,,,,ua0133_pho_056_013.tif
ua0133_pho_056_014.tif,row:58,,,Page 14,,,,,,,,,,,,,,,,ua0133_pho_056_014.tif
ua0133_pho_056_015.tif,row:58,,,Page 15,,,,,,,,,,,,,,,,ua0133_pho_056_015.tif
ua0133_pho_056_016.tif,row:58,,,Page 16,,,,,,,,,,,,,,,,ua0133_pho_056_016.tif
ua0133_pho_056_017.tif,row:58,,,Page 17,,,,,,,,,,,,,,,,ua0133_pho_056_017.tif
ua0133_pho_056_018.tif,row:58,,,Page 18,,,,,,,,,,,,,,,,ua0133_pho_056_018.tif
ua0133_pho_056_019.tif,row:58,,,Page 19,,,,,,,,,,,,,,,,ua0133_pho_056_019.tif
ua0133_pho_056_020.tif,row:58,,,Page 20,,,,,,,,,,,,,,,,ua0133_pho_056_020.tif
ua0133_pho_056_021.tif,row:58,,,Page 21,,,,,,,,,,,,,,,,ua0133_pho_056_021.tif
ua0133_pho_056_022.tif,row:58,,,Page 22,,,,,,,,,,,,,,,,ua0133_pho_056_022.tif
ua0133_pho_056_023.tif,row:58,,,Page 23,,,,,,,,,,,,,,,,ua0133_pho_056_023.tif
ua0133_pho_056_024.tif,row:58,,,Page 24,,,,,,,,,,,,,,,,ua0133_pho_056_024.tif
ua0133_pho_056_025.tif,row:58,,,Page 25,,,,,,,,,,,,,,,,ua0133_pho_056_025.tif
ua0133_pho_056_026.tif,row:58,,,Page 26,,,,,,,,,,,,,,,,ua0133_pho_056_026.tif
ua0133_pho_056_027.tif,row:58,,,Page 27,,,,,,,,,,,,,,,,ua0133_pho_056_027.tif
ua0133_pho_056_028.tif,row:58,,,Page 28,,,,,,,,,,,,,,,,ua0133_pho_056_028.tif
ua0133_pho_056_029.tif,row:58,,,Page 29,,,,,,,,,,,,,,,,ua0133_pho_056_029.tif
ua0133_pho_056_030.tif,row:58,,,Page 30,,,,,,,,,,,,,,,,ua0133_pho_056_030.tif
ua0133_pho_056_031.tif,row:58,,,Page 31,,,,,,,,,,,,,,,,ua0133_pho_056_031.tif
ua0133_pho_056_032.tif,row:58,,,Page 32,,,,,,,,,,,,,,,,ua0133_pho_056_032.tif
ua0133_pho_056_033.tif,row:58,,,Page 33,,,,,,,,,,,,,,,,ua0133_pho_056_033.tif
ua0133_pho_056_034.tif,row:58,,,Page 34,,,,,,,,,,,,,,,,ua0133_pho_056_034.tif
ua0133_pho_056_035.tif,row:58,,,Page 35,,,,,,,,,,,,,,,,ua0133_pho_056_035.tif
ua0133_pho_056_036.tif,row:58,,,Page 36,,,,,,,,,,,,,,,,ua0133_pho_056_036.tif
ua0133_pho_056_037.tif,row:58,,,Page 37,,,,,,,,,,,,,,,,ua0133_pho_056_037.tif
ua0133_pho_056_038.tif,row:58,,,Page 38,,,,,,,,,,,,,,,,ua0133_pho_056_038.tif
ua0133_pho_056_039.tif,row:58,,,Page 39,,,,,,,,,,,,,,,,ua0133_pho_056_039.tif
ua0133_pho_056_040.tif,row:58,,,Page 40,,,,,,,,,,,,,,,,ua0133_pho_056_040.tif
