workType,filename,parent,collectionCallNumber,series,subSeries,title,description,description,creator,contributor,dateCreated,subjectName,subjectTitle,subjectPlace,subjectTopic,language,resourceType,physicalFormat,physicalDescription,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,relatedResource,accessionNumber,masterFilename
work,dc1_474_0318.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Loggia dei Lanzi (also called Loggia della Signoria): interior view,"View in tinted lantern slide, ca. 1919-1938. The loggia was built ca. 1376-1382.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85026130; info:lc/authorities/subjects/sh85119004; info:lc/authorities/subjects/sh85007968; http://vocab.getty.edu/aat/300004137,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0318L,dc1_474_0318.tif
work,dc1_474_0319.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Perseus, in the Loggia dei Lanzi: detail of base, goddess Minerva","View in tinted lantern slide, ca. 1919-1938. The statue dates from ca. 1545-1554",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500115352,1938,,,http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85119004; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85007968; info:lc/authorities/subjects/sh85093169; http://id.loc.gov/authorities/subjects/sh85085610,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0319L,dc1_474_0319.tif
work,dc1_474_0320.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Loggia dei Lanzi (also called Loggia della Signoria): marble lion by Flaminio Vacca, with Cellini's Perseus behind","View in tinted lantern slide, ca. 1919-1938. The loggia was built ca. 1376-1382.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85026130; info:lc/authorities/subjects/sh85119004; info:lc/authorities/subjects/sh85007968; http://id.loc.gov/authorities/subjects/sh85077276,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0320L,dc1_474_0320.tif
work,dc1_474_0321.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Perseus, in the Loggia dei Lanzi: detail of base, Perseus rescues Andromeda","View in tinted lantern slide, ca. 1919-1938. The statue dates from ca. 1545-1554",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500115352,1938,http://id.loc.gov/authorities/names/nb2017021825,,http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85119004; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85007968; info:lc/authorities/subjects/sh85093169; Andromeda (Greek mythology),,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0321L,dc1_474_0321.tif
work,dc1_474_0322.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Loggia del Mercato Nuovo (also called Loggia del Porcellino): view of busy market,"View in tinted lantern slide, ca. 1919-1938. The loggia was built 1547-1551.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500067713,1938,,,http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85103400; info:lc/authorities/subjects/sh85081351; http://vocab.getty.edu/aat/300004137,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0322L,dc1_474_0322.tif
work,dc1_474_0323.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Loggia del Mercato Nuovo (also called Loggia del Porcellino): hat and purse vendor,"View in tinted lantern slide, ca. 1919-1938. The loggia was built 1547-1551.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500067713,1938,,,http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85103400; info:lc/authorities/subjects/sh85081351; info:lc/authorities/subjects/sh00003150; http://vocab.getty.edu/aat/300004137,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0323L,dc1_474_0323.tif
work,dc1_474_0324.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Misericordia Society: men at the headquarters building, built in 1781","View in tinted lantern slide, ca. 1919-1938",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300007063; info:lc/authorities/subjects/sh85026130,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0324L,dc1_474_0324.tif
work,dc1_474_0325.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Misericordia Society: men in dark uniform at the headquarters building,"View in tinted lantern slide, ca. 1919-1938",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300007063; info:lc/authorities/subjects/sh85026130,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0325L,dc1_474_0325.tif
work,dc1_474_0326.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo del Bargello: courtyard view with staircase,"View in tinted lantern slide, ca. 1919-1938. The Bargello was built for the chief of police in 1255, and expanded in 1323.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/10278901/bargello-national-museum.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300020775; info:lc/authorities/subjects/sh85033602; info:lc/authorities/subjects/sh85127265,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0326L,dc1_474_0326.tif
work,dc1_474_0327.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo del Bargello: courtyard view with people in medieval costume,"View in tinted lantern slide, ca. 1919-1938. The Bargello was built for the chief of police in 1255, and expanded in 1323.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/10278901/bargello-national-museum.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300020775; info:lc/authorities/subjects/sh85033602; info:lc/authorities/subjects/sh85127265; info:lc/authorities/subjects/sh85033238,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0327L,dc1_474_0327.tif
work,dc1_474_0328.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo del Bargello: courtyard view with colonnade,"View in tinted lantern slide, ca. 1919-1938. The Bargello was built for the chief of police in 1255, and expanded in 1323.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/10278901/bargello-national-museum.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300020775; info:lc/authorities/subjects/sh85033602; info:lc/authorities/subjects/sh85119004,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0328L,dc1_474_0328.tif
work,dc1_474_0329.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo del Bargello: interior view of gallery,"View in tinted lantern slide, ca. 1919-1938. The Bargello was built for the chief of police in 1255, and expanded in 1323.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/10278901/bargello-national-museum.html; http://www.geonames.org/3176959/florence.html,http://vocab.getty.edu/aat/300124520; http://vocab.getty.edu/aat/300020775; info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85119004; info:lc/authorities/subjects/sh85067272,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0329L,dc1_474_0329.tif
work,dc1_474_0306.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Cathedral (Duomo): interior view of nave, towards apse (finished 1380)","View in tinted lantern slide, ca. 1919-1938. The cathedral was built ca. 1296-1436.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/7302742/basilica-di-santa-maria-del-fiore.html; http://www.geonames.org/3176959/florence.html,http://vocab.getty.edu/aat/300124520; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300004627; info:lc/authorities/subjects/sh85021018; http://id.loc.gov/authorities/subjects/sh85025854,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0306L,dc1_474_0306.tif
work,dc1_474_0307.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Cathedral (Duomo): west facade detail, central rose window (1876-1887)","View in tinted lantern slide, ca. 1919-1938. The facade, by Emilio De Fabris, dates from ca. 1876-1887.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500023684,1938,,,http://www.geonames.org/7302742/basilica-di-santa-maria-del-fiore.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85021018; http://id.loc.gov/authorities/subjects/sh85025854,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0307L,dc1_474_0307.tif
work,dc1_474_0330.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo del Bargello: view of gallery, with Giambologna's Mercury","View in tinted lantern slide, ca. 1919-1938. The Bargello was built for the chief of police in 1255, and expanded in 1323.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500016387,1938,http://id.loc.gov/authorities/names/no2015131198,,http://www.geonames.org/10278901/bargello-national-museum.html; http://www.geonames.org/3176959/florence.html,http://vocab.getty.edu/aat/300124520; http://vocab.getty.edu/aat/300020775; info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85119004; info:lc/authorities/subjects/sh85067272; info:lc/authorities/subjects/sh85093169; info:lc/authorities/subjects/sh85007968,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0330L,dc1_474_0330.tif
work,dc1_474_0335.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Boboli Gardens: tree-lined avenue,"View in tinted lantern slide, ca. 1919-1938. The gardens were designed around the middle of the 16th century.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/7602824/boboli-gardens.html,info:lc/authorities/subjects/sh85101229; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh85053101; info:lc/authorities/subjects/sh92003550,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0335L,dc1_474_0335.tif
work,dc1_474_0336.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Boboli Gardens: garden and Palazzo Pitti, from slope above","View in tinted lantern slide, ca. 1919-1938. The gardens were designed around the middle of the 16th century.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/7602824/boboli-gardens.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh85053101; info:lc/authorities/subjects/sh92003550; info:lc/authorities/subjects/sh86003042,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0336L,dc1_474_0336.tif
work,dc1_474_0337.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: exterior detail, window with lion's head","View in tinted lantern slide, ca. 1919-1922. The palazzo dates from ca. 1458, with later expansions.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85146940,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0337L,dc1_474_0337.tif
work,dc1_474_0338.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, Hall of the Iliad","View in tinted lantern slide, ca. 1919-1922. The palazzo dates from ca. 1458, with later expansions.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,http://vocab.getty.edu/aat/300124520; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85119004; info:lc/authorities/subjects/sh85096661,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0338L,dc1_474_0338.tif
work,dc1_474_0339.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, Niches Room, drawing room built by Cosimo I","View in tinted lantern slide, ca. 1919-1922. The palazzo dates from ca. 1458, with later expansions.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,http://vocab.getty.edu/aat/300124520; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85022496; info:lc/authorities/subjects/sh85052522,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0339L,dc1_474_0339.tif
work,dc1_474_0340.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, Red Room (or Throne Room) in the Royal Apartments","View in tinted lantern slide, ca. 1919-1922. The palazzo dates from ca. 1458, with later expansions.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,http://vocab.getty.edu/aat/300124520; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85022496; info:lc/authorities/subjects/sh85052522,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0340L,dc1_474_0340.tif
work,dc1_474_0341.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, Blue Room in the Royal Apartments","View in tinted lantern slide, ca. 1919-1922. The palazzo dates from ca. 1458, with later expansions.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,http://vocab.getty.edu/aat/300124520; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85022496; info:lc/authorities/subjects/sh85052522; info:lc/authorities/subjects/sh85132407,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0341L,dc1_474_0341.tif
work,dc1_474_0331.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. San Lorenzo: Chapel of the Princes interior: armorial bearings in pietre dure, for the city of Cortona","View in tinted lantern slide, ca. 1919-1938. The chapel was begun in 1604.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021147; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh85082332; info:lc/authorities/subjects/sh85022579; info:lc/authorities/subjects/sh85060322; info:lc/authorities/subjects/sh85087419,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0331L,dc1_474_0331.tif
work,dc1_474_0342.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, Room of Giovanni da San Giovanni, in the Silverworks Museum","View in tinted lantern slide, ca. 1919-1922. The palazzo dates from ca. 1458, with later expansions.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html; http://www.geonames.org/6697950/palazzo-pitti.html,http://vocab.getty.edu/aat/300124520; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85119004; http://id.loc.gov/authorities/subjects/sh85088531,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0342L,dc1_474_0342.tif
work,dc1_474_0343.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, White Room (Sala Bianca, earlier known as the Stuccowork Room) in the Royal Apartments","View in tinted lantern slide, ca. 1919-1922. The palazzo dates from ca. 1458, with later expansions.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html; http://www.geonames.org/6697950/palazzo-pitti.html,http://vocab.getty.edu/aat/300124520; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85022496; info:lc/authorities/subjects/sh85052522,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0343L,dc1_474_0343.tif
work,dc1_474_0344.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, Charity Room in the Tapestry Apartments","View in tinted lantern slide, ca. 1919-1922. The palazzo dates from ca. 1458, with later expansions.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html; http://www.geonames.org/6697950/palazzo-pitti.html,http://vocab.getty.edu/aat/300124520; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85022496; info:lc/authorities/subjects/sh85052522; info:lc/authorities/subjects/sh85096661,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0344L,dc1_474_0344.tif
work,dc1_474_0345.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, Sala di Bona near the Royal Apartments, with frescoes by Bernardino Poccetti","View in tinted lantern slide, ca. 1919-1922. The palazzo dates from ca. 1458, with later expansions.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html; http://www.geonames.org/6697950/palazzo-pitti.html,http://vocab.getty.edu/aat/300124520; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85022496; info:lc/authorities/subjects/sh85052522; http://id.loc.gov/authorities/subjects/sh85088531,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0345L,dc1_474_0345.tif
work,dc1_474_0346.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, two imperial-style chairs","View in tinted lantern slide, ca. 1919-1922. The palazzo dates from ca. 1458, with later expansions.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html; http://www.geonames.org/6697950/palazzo-pitti.html,info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85052522; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0346L,dc1_474_0346.tif
work,dc1_474_0347.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, table inlaid with pietra dura, with a bronze pedestal","View in tinted lantern slide, ca. 1919-1922. The palazzo dates from ca. 1458, with later expansions.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html; http://www.geonames.org/6697950/palazzo-pitti.html,info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85052522; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0347L,dc1_474_0347.tif
work,dc1_474_0348.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, cabinet designed by G.B. Foggini, Florence, 1709","View in tinted lantern slide, ca. 1919-1922. Cabinet: ebony, gilt-bronze, pietre dure, 280 x 162 x 54 cm.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html; http://www.geonames.org/6697950/palazzo-pitti.html,info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85052522; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0348L,dc1_474_0348.tif
work,dc1_474_0349.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, cabinet detail, figure of Johann Wilhelm II","View in tinted lantern slide, ca. 1919-1922. Cabinet: ebony, gilt-bronze, pietre dure, 280 x 162 x 54 cm.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html; http://www.geonames.org/6697950/palazzo-pitti.html,info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85052522; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0349L,dc1_474_0349.tif
work,dc1_474_0350.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, cabinet with open doors","View in tinted lantern slide, ca. 1919-1922. Cabinet: ebony, gilt-bronze, pietre dure, 280 x 162 x 54 cm.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html; http://www.geonames.org/6697950/palazzo-pitti.html,info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85052522; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0350L,dc1_474_0350.tif
work,dc1_474_0332.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. San Lorenzo: Chapel of the Princes interior: armorial bearings in pietre dure, for the city of Volaterra","View in tinted lantern slide, ca. 1919-1938. The chapel was begun in 1604.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021147; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh85082332; info:lc/authorities/subjects/sh85022579; info:lc/authorities/subjects/sh85060322; info:lc/authorities/subjects/sh85087419,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0332L,dc1_474_0332.tif
work,dc1_474_0333.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo del Bargello: display of terracotta works,"View in tinted lantern slide, ca. 1919-1938. The Bargello was built for the chief of police in 1255, and expanded in 1323.",,info:lc/authorities/names/n2013035337,,1938,,info:lc/authorities/names/n79023150,http://www.geonames.org/10278901/bargello-national-museum.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; http://vocab.getty.edu/aat/300020775; info:lc/authorities/subjects/sh85105729,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0333L,dc1_474_0333.tif
work,dc1_474_0334.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Medici-Riccardi: courtyard view,"View in tinted lantern slide, ca. 1919-1938. The palazzo was built ca. 1445-1460.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500032603,1938,,,http://www.geonames.org/8299698/palazzo-medici-riccardi.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85062603; info:lc/authorities/subjects/sh86003042; info:lc/authorities/subjects/sh85033602,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0334L,dc1_474_0334.tif
work,dc1_474_0358.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: Madonna and Child (engraving?),"View in tinted lantern slide, ca. 1919-1938",,info:lc/authorities/names/n2013035337,,1938,,info:lc/authorities/names/n79023150,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0358L,dc1_474_0358.tif
